16043|266.549.638-06|4987|20140201134427
16043|266.549.638-06|3791|20140201124427
16044|883.666.246-33|1990|20140201114427
16044|883.666.246-33|2895|20140201104427
16045|269.213.549-03|4531|20140201094427
16045|269.213.549-03|3371|20140201084427
16046|213.485.267-42|1511|20140201074427
16047|822.463.537-69|1000|20140201064427
16047|822.463.537-69|819|20140201054427
16048|886.947.361-95|4359|20140201044427
16048|886.947.361-95|3271|20140201034427
16049|268.794.561-70|3850|20140201024427
16050|758.862.334-90|3504|20140201014427
16051|627.487.139-07|4944|20140201004427
16052|621.329.777-47|4196|20140131234427
16052|621.329.777-47|2480|20140131224427
16052|621.329.777-47|2158|20140131214427
16052|621.329.777-47|1704|20140131204427
16052|621.329.777-47|3195|20140131194427
16053|973.635.448-24|1780|20140131184427
16053|973.635.448-24|4804|20140131174427
16053|973.635.448-24|4251|20140131164427
16053|973.635.448-24|781|20140131154427
16053|973.635.448-24|4715|20140131144427
16054|881.573.718-99|2510|20140131134427
16055|844.291.692-09|4839|20140131124427
16055|844.291.692-09|4843|20140131114427
16055|844.291.692-09|1118|20140131104427
16056|147.644.888-41|974|20140131094427
16056|147.644.888-41|1668|20140131084427
16056|147.644.888-41|4962|20140131074427
16057|345.446.613-07|2538|20140131064427
16057|345.446.613-07|4918|20140131054427
16057|345.446.613-07|1680|20140131044427
16058|326.456.714-89|4364|20140131034427
16058|326.456.714-89|2949|20140131024427
16059|184.191.616-16|1860|20140131014427
16060|916.458.252-30|2027|20140131004427
16060|916.458.252-30|2163|20140130234427
16060|916.458.252-30|4613|20140130224427
16061|615.236.856-11|2731|20140130214427
16062|343.127.928-79|3583|20140130204427
16062|343.127.928-79|375|20140130194427
16063|192.656.829-06|1542|20140130184427
16063|192.656.829-06|1872|20140130174427
16064|653.722.833-60|4888|20140130164427
16065|424.177.173-44|384|20140130154427
16066|516.522.986-65|2251|20140130144427
16067|116.239.258-43|926|20140130134427
16068|176.447.394-91|4026|20140130124427
16069|785.428.873-95|3434|20140130114427
16069|785.428.873-95|95|20140130104427
16069|785.428.873-95|4454|20140130094427
16069|785.428.873-95|3819|20140130084427
16069|785.428.873-95|1807|20140130074427
16070|967.886.931-45|4670|20140130064427
16070|967.886.931-45|1559|20140130054427
16071|536.196.478-60|3726|20140130044427
16072|148.615.524-35|1139|20140130034427
16072|148.615.524-35|1595|20140130024427
16072|148.615.524-35|890|20140130014427
16073|671.412.789-82|2287|20140130004427
16074|526.356.848-71|81|20140129234427
16074|526.356.848-71|1200|20140129224427
16074|526.356.848-71|3908|20140129214427
16074|526.356.848-71|848|20140129204427
16074|526.356.848-71|886|20140129194427
16075|824.629.381-84|4144|20140129184427
16075|824.629.381-84|1541|20140129174427
16075|824.629.381-84|526|20140129164427
16075|824.629.381-84|195|20140129154427
16076|737.379.691-59|1649|20140129144427
16077|345.197.318-95|2683|20140129134427
16077|345.197.318-95|2365|20140129124427
16078|719.344.612-61|2830|20140129114427
16079|996.548.256-00|4176|20140129104427
16079|996.548.256-00|2954|20140129094427
16080|372.885.667-30|4818|20140129084427
16081|163.498.338-64|4511|20140129074427
16082|473.768.219-53|2173|20140129064427
16083|145.129.919-21|4240|20140129054427
16084|337.381.951-22|256|20140129044427
16084|337.381.951-22|2738|20140129034427
16085|658.463.146-00|244|20140129024427
16086|276.425.544-60|2748|20140129014427
16086|276.425.544-60|2604|20140129004427
16086|276.425.544-60|317|20140128234427
16087|212.816.856-23|1627|20140128224427
16087|212.816.856-23|4601|20140128214427
16088|759.492.595-56|3312|20140128204427
16089|288.963.629-11|3087|20140128194427
16089|288.963.629-11|4047|20140128184427
16090|493.453.643-40|3819|20140128174427
16090|493.453.643-40|1920|20140128164427
16090|493.453.643-40|3675|20140128154427
16091|534.614.723-36|450|20140128144427
16092|691.893.779-07|1167|20140128134427
16093|131.882.981-02|4727|20140128124427
16093|131.882.981-02|956|20140128114427
16093|131.882.981-02|4175|20140128104427
16093|131.882.981-02|674|20140128094427
16094|863.942.479-95|74|20140128084427
16095|789.527.562-31|3857|20140128074427
16095|789.527.562-31|3382|20140128064427
16095|789.527.562-31|4356|20140128054427
16096|562.397.236-57|2193|20140128044427
16097|131.188.564-16|1784|20140128034427
16097|131.188.564-16|945|20140128024427
16097|131.188.564-16|4878|20140128014427
16098|953.119.997-30|2493|20140128004427
16098|953.119.997-30|3067|20140127234427
16099|979.562.188-29|3028|20140127224427
16100|945.985.143-61|3840|20140127214427
16101|451.523.979-19|696|20140127204427
16101|451.523.979-19|762|20140127194427
16102|632.856.717-00|2583|20140127184427
16103|955.976.469-15|4021|20140127174427
16103|955.976.469-15|152|20140127164427
16104|782.258.176-72|3026|20140127154427
16104|782.258.176-72|3380|20140127144427
16105|966.252.138-02|2261|20140127134427
16106|215.584.285-69|47|20140127124427
16106|215.584.285-69|1644|20140127114427
16106|215.584.285-69|4243|20140127104427
16106|215.584.285-69|1801|20140127094427
16106|215.584.285-69|4100|20140127084427
16106|215.584.285-69|1530|20140127074427
16107|367.266.527-47|2803|20140127064427
16107|367.266.527-47|3459|20140127054427
16108|564.995.499-24|2382|20140127044427
16109|796.372.635-43|4059|20140127034427
16109|796.372.635-43|2491|20140127024427
16109|796.372.635-43|155|20140127014427
16110|916.699.448-91|3693|20140127004427
16111|973.954.674-93|413|20140126234427
16112|535.826.858-88|1059|20140126224427
16112|535.826.858-88|4159|20140126214427
16112|535.826.858-88|4972|20140126204427
16112|535.826.858-88|2576|20140126194427
16112|535.826.858-88|1389|20140126184427
16113|766.795.659-60|3928|20140126174427
16114|135.241.762-67|3190|20140126164427
16115|492.343.726-03|2039|20140126154427
16115|492.343.726-03|1506|20140126144427
16115|492.343.726-03|4935|20140126134427
16116|494.399.991-36|436|20140126124427
16116|494.399.991-36|2588|20140126114427
16117|644.448.656-44|4975|20140126104427
16118|336.754.167-20|3957|20140126094427
16118|336.754.167-20|3665|20140126084427
16118|336.754.167-20|72|20140126074427
16119|563.647.553-56|3884|20140126064427
16119|563.647.553-56|4690|20140126054427
16120|381.823.892-83|4085|20140126044427
16121|812.854.783-63|232|20140126034427
16121|812.854.783-63|2049|20140126024427
16122|963.392.686-68|2247|20140126014427
16123|439.338.933-64|3510|20140126004427
16123|439.338.933-64|1501|20140125234427
16123|439.338.933-64|2796|20140125224427
16124|471.133.191-30|2264|20140125214427
16124|471.133.191-30|4801|20140125204427
16124|471.133.191-30|1135|20140125194427
16124|471.133.191-30|1014|20140125184427
16125|867.629.759-25|1618|20140125174427
16126|923.114.358-17|4129|20140125164427
16126|923.114.358-17|2091|20140125154427
16126|923.114.358-17|498|20140125144427
16127|746.679.769-50|3093|20140125134427
16128|618.994.249-03|4068|20140125124427
16129|583.423.386-49|2004|20140125114427
16130|765.182.161-07|1982|20140125104427
16130|765.182.161-07|3698|20140125094427
16130|765.182.161-07|953|20140125084427
16130|765.182.161-07|1951|20140125074427
16131|226.554.975-46|1479|20140125064427
16132|869.982.272-30|64|20140125054427
16133|712.833.684-20|3929|20140125044427
16133|712.833.684-20|4400|20140125034427
16134|346.495.561-39|1340|20140125024427
16134|346.495.561-39|3658|20140125014427
16135|653.266.997-02|4214|20140125004427
16135|653.266.997-02|4565|20140124234427
16135|653.266.997-02|3574|20140124224427
16136|191.612.727-44|1836|20140124214427
16136|191.612.727-44|1082|20140124204427
16137|744.216.898-15|504|20140124194427
16137|744.216.898-15|3029|20140124184427
16138|792.418.287-06|748|20140124174427
16139|619.392.494-90|4373|20140124164427
16140|237.777.843-70|883|20140124154427
16140|237.777.843-70|4317|20140124144427
16141|138.713.674-78|121|20140124134427
16142|915.785.475-04|4589|20140124124427
16142|915.785.475-04|3261|20140124114427
16142|915.785.475-04|2491|20140124104427
16142|915.785.475-04|1805|20140124094427
16143|748.742.465-08|4562|20140124084427
16144|437.776.566-31|2568|20140124074427
16144|437.776.566-31|4321|20140124064427
16144|437.776.566-31|4425|20140124054427
16144|437.776.566-31|2123|20140124044427
16145|495.428.155-57|4263|20140124034427
16146|232.297.783-75|3800|20140124024427
16147|899.719.274-46|1905|20140124014427
16147|899.719.274-46|1968|20140124004427
16148|968.475.739-53|3625|20140123234427
16149|514.697.569-86|1071|20140123224427
16150|319.595.328-55|4496|20140123214427
16151|141.792.916-22|3780|20140123204427
16151|141.792.916-22|637|20140123194427
16151|141.792.916-22|315|20140123184427
16152|283.616.169-85|4119|20140123174427
16152|283.616.169-85|979|20140123164427
16153|874.515.593-35|4555|20140123154427
16153|874.515.593-35|1344|20140123144427
16153|874.515.593-35|1095|20140123134427
16154|327.673.588-15|1516|20140123124427
16155|478.672.242-11|3993|20140123114427
16155|478.672.242-11|1386|20140123104427
16156|625.498.617-52|392|20140123094427
16157|122.818.927-78|238|20140123084427
16158|134.272.341-42|3881|20140123074427
16158|134.272.341-42|1967|20140123064427
16159|168.215.363-09|2349|20140123054427
16159|168.215.363-09|777|20140123044427
16159|168.215.363-09|641|20140123034427
16160|322.398.264-79|1156|20140123024427
16160|322.398.264-79|2453|20140123014427
16161|422.515.969-84|3836|20140123004427
16161|422.515.969-84|4897|20140122234427
16161|422.515.969-84|354|20140122224427
16162|894.928.971-72|3028|20140122214427
16162|894.928.971-72|1645|20140122204427
16162|894.928.971-72|2242|20140122194427
16163|777.222.835-00|1841|20140122184427
16163|777.222.835-00|1387|20140122174427
16164|787.747.838-07|20|20140122164427
16165|987.871.935-90|2092|20140122154427
16166|776.285.426-62|3929|20140122144427
16167|345.571.591-50|4718|20140122134427
16167|345.571.591-50|596|20140122124427
16167|345.571.591-50|2763|20140122114427
16167|345.571.591-50|1595|20140122104427
16168|268.672.423-40|6884|20140122094427
16169|759.935.856-09|504|20140122084427
16169|759.935.856-09|3710|20140122074427
16170|213.515.461-04|2903|20140122064427
16171|894.496.829-25|4967|20140122054427
16172|847.423.179-55|1374|20140122044427
16172|847.423.179-55|2387|20140122034427
16173|141.252.395-84|131|20140122024427
16173|141.252.395-84|92|20140122014427
16173|141.252.395-84|2953|20140122004427
16174|649.417.775-14|2358|20140121234427
16175|785.787.469-88|4375|20140121224427
16175|785.787.469-88|2434|20140121214427
16176|955.829.311-39|419|20140121204427
16177|759.958.565-61|4624|20140121194427
16177|759.958.565-61|2135|20140121184427
16178|279.923.916-16|4639|20140121174427
16179|793.773.857-09|1281|20140121164427
16179|793.773.857-09|3257|20140121154427
16180|261.484.454-33|1082|20140121144427
16180|261.484.454-33|3654|20140121134427
16180|261.484.454-33|927|20140121124427
16181|366.324.889-51|883|20140121114427
16182|256.337.264-05|4692|20140121104427
16183|114.546.385-16|4769|20140121094427
16183|114.546.385-16|984|20140121084427
16183|114.546.385-16|4068|20140121074427
16184|968.365.376-67|57|20140121064427
16185|938.753.697-18|1198|20140121054427
16186|613.333.266-29|2650|20140121044427
16186|613.333.266-29|1372|20140121034427
16186|613.333.266-29|2760|20140121024427
16186|613.333.266-29|98|20140121014427
16187|141.238.358-72|1169|20140121004427
16188|677.254.499-49|125|20140120234427
16188|677.254.499-49|1198|20140120224427
16188|677.254.499-49|3122|20140120214427
16189|696.885.411-25|3963|20140120204427
16189|696.885.411-25|4175|20140120194427
16189|696.885.411-25|3066|20140120184427
16189|696.885.411-25|4175|20140120174427
16189|696.885.411-25|2580|20140120164427
16190|324.824.524-73|2110|20140120154427
16190|324.824.524-73|2568|20140120144427
16190|324.824.524-73|310|20140120134427
16190|324.824.524-73|4783|20140120124427
16191|734.679.771-03|2880|20140120114427
16192|129.163.144-58|1300|20140120104427
16193|177.558.561-19|2112|20140120094427
16194|439.456.855-24|3790|20140120084427
16194|439.456.855-24|4617|20140120074427
16195|231.942.486-50|4340|20140120064427
16195|231.942.486-50|150|20140120054427
16195|231.942.486-50|2624|20140120044427
16196|481.165.119-71|1805|20140120034427
16197|563.346.521-09|2157|20140120024427
16198|732.565.564-93|4805|20140120014427
16199|161.277.278-12|1520|20140120004427
16200|622.684.567-81|3750|20140119234427
16200|622.684.567-81|3904|20140119224427
16201|211.198.893-67|1534|20140119214427
16202|187.663.368-99|2646|20140119204427
16203|372.729.334-96|2640|20140119194427
16203|372.729.334-96|2840|20140119184427
16203|372.729.334-96|3665|20140119174427
16204|872.326.592-29|4180|20140119164427
16204|872.326.592-29|549|20140119154427
16205|426.398.922-82|157|20140119144427
16206|678.237.988-08|934|20140119134427
16206|678.237.988-08|1068|20140119124427
16207|285.543.485-83|2190|20140119114427
16207|285.543.485-83|1503|20140119104427
16208|825.567.491-80|2352|20140119094427
16208|825.567.491-80|1682|20140119084427
16208|825.567.491-80|3862|20140119074427
16209|654.198.196-51|4761|20140119064427
16210|837.282.452-59|3274|20140119054427
16211|965.473.169-04|1216|20140119044427
16211|965.473.169-04|4677|20140119034427
16211|965.473.169-04|1102|20140119024427
16211|965.473.169-04|10|20140119014427
16212|235.198.852-39|2381|20140119004427
16212|235.198.852-39|1713|20140118234427
16212|235.198.852-39|4839|20140118224427
16213|927.667.894-80|2839|20140118214427
16213|927.667.894-80|679|20140118204427
16213|927.667.894-80|1585|20140118194427
16213|927.667.894-80|4285|20140118184427
16214|257.393.965-06|2945|20140118174427
16214|257.393.965-06|2316|20140118164427
16214|257.393.965-06|4347|20140118154427
16214|257.393.965-06|4900|20140118144427
16214|257.393.965-06|1354|20140118134427
16214|257.393.965-06|2113|20140118124427
16214|257.393.965-06|479|20140118114427
16215|864.682.754-23|4970|20140118104427
16215|864.682.754-23|614|20140118094427
16216|154.971.531-35|2873|20140118084427
16216|154.971.531-35|2904|20140118074427
16217|176.851.995-13|728|20140118064427
16218|131.931.884-33|4255|20140118054427
16219|625.941.461-70|195|20140118044427
16220|454.643.836-20|4408|20140118034427
16221|712.449.879-13|947|20140118024427
16221|712.449.879-13|280|20140118014427
16221|712.449.879-13|308|20140118004427
16221|712.449.879-13|1910|20140117234427
16221|712.449.879-13|3041|20140117224427
16221|712.449.879-13|503|20140117214427
16222|156.264.124-76|3084|20140117204427
16223|877.293.848-09|2887|20140117194427
16224|587.712.465-09|1993|20140117184427
16225|759.631.572-00|6164|20140117174427
16225|759.631.572-00|1966|20140117164427
16226|339.532.845-76|937|20140117154427
16226|339.532.845-76|953|20140117144427
16227|837.896.363-20|3698|20140117134427
16228|752.129.245-61|266|20140117124427
16229|189.578.958-33|1124|20140117114427
16229|189.578.958-33|3163|20140117104427
16230|156.338.636-40|939|20140117094427
16231|531.442.116-05|1530|20140117084427
16231|531.442.116-05|3633|20140117074427
16232|514.493.121-95|1002|20140117064427
16233|116.155.439-45|4528|20140117054427
16233|116.155.439-45|4120|20140117044427
16233|116.155.439-45|1827|20140117034427
16233|116.155.439-45|1829|20140117024427
16234|392.522.772-50|2914|20140117014427
16234|392.522.772-50|262|20140117004427
16234|392.522.772-50|3441|20140116234427
16235|156.745.136-51|72|20140116224427
16235|156.745.136-51|4112|20140116214427
16236|977.169.293-30|3970|20140116204427
16237|712.361.498-40|2100|20140116194427
16238|892.537.214-21|4851|20140116184427
16238|892.537.214-21|1083|20140116174427
16239|272.898.661-42|808|20140116164427
16240|771.644.182-50|4378|20140116154427
16240|771.644.182-50|2837|20140116144427
16240|771.644.182-50|4757|20140116134427
16240|771.644.182-50|2351|20140116124427
16241|892.893.564-48|2570|20140116114427
16241|892.893.564-48|2786|20140116104427
16241|892.893.564-48|147|20140116094427
16242|455.336.169-85|4390|20140116084427
16243|825.193.761-20|4207|20140116074427
16243|825.193.761-20|4548|20140116064427
16243|825.193.761-20|4487|20140116054427
16243|825.193.761-20|4165|20140116044427
16244|591.962.436-19|3360|20140116034427
16244|591.962.436-19|2382|20140116024427
16244|591.962.436-19|1614|20140116014427
16245|315.461.145-21|1979|20140116004427
16246|543.675.737-53|1564|20140115234427
16246|543.675.737-53|2231|20140115224427
16246|543.675.737-53|3100|20140115214427
16246|543.675.737-53|1995|20140115204427
16246|543.675.737-53|2772|20140115194427
16246|543.675.737-53|646|20140115184427
16246|543.675.737-53|2196|20140115174427
16246|543.675.737-53|1115|20140115164427
16246|543.675.737-53|650|20140115154427
16247|311.343.397-55|275|20140115144427
16248|798.264.589-53|3123|20140115134427
16249|919.529.417-17|3793|20140115124427
16249|919.529.417-17|1271|20140115114427
16250|532.362.291-10|1864|20140115104427
16250|532.362.291-10|4499|20140115094427
16251|785.516.348-44|1816|20140115084427
16251|785.516.348-44|898|20140115074427
16251|785.516.348-44|962|20140115064427
16251|785.516.348-44|2127|20140115054427
16251|785.516.348-44|461|20140115044427
16251|785.516.348-44|1950|20140115034427
16252|654.533.639-83|4536|20140115024427
16252|654.533.639-83|3537|20140115014427
16252|654.533.639-83|4519|20140115004427
16252|654.533.639-83|3881|20140114234427
16253|736.361.676-00|195|20140114224427
16254|798.477.968-66|4138|20140114214427
16255|333.375.275-15|813|20140114204427
16255|333.375.275-15|4796|20140114194427
16255|333.375.275-15|4086|20140114184427
16255|333.375.275-15|3671|20140114174427
16256|512.928.448-84|145|20140114164427
16257|642.659.484-99|1059|20140114154427
16257|642.659.484-99|3487|20140114144427
16257|642.659.484-99|2029|20140114134427
16258|815.346.433-70|1864|20140114124427
16259|997.135.262-10|2015|20140114114427
16259|997.135.262-10|191|20140114104427
16259|997.135.262-10|2078|20140114094427
16260|536.236.352-27|3063|20140114084427
16261|861.452.568-00|2081|20140114074427
16262|735.955.142-03|3983|20140114064427
16263|152.944.971-58|3490|20140114054427
16264|963.353.441-06|594|20140114044427
16264|963.353.441-06|275|20140114034427
16264|963.353.441-06|3980|20140114024427
16265|311.146.631-07|4224|20140114014427
16265|311.146.631-07|1701|20140114004427
16266|222.126.477-00|2789|20140113234427
16267|445.884.979-44|3735|20140113224427
16267|445.884.979-44|3512|20140113214427
16267|445.884.979-44|2385|20140113204427
16267|445.884.979-44|16|20140113194427
16267|445.884.979-44|1436|20140113184427
16267|445.884.979-44|2136|20140113174427
16268|616.728.279-06|3071|20140113164427
16268|616.728.279-06|1706|20140113154427
16269|856.826.513-83|508|20140113144427
16269|856.826.513-83|2084|20140113134427
16270|958.484.446-68|2612|20140113124427
16271|218.441.937-05|1595|20140113114427
16272|365.616.693-55|4625|20140113104427
16272|365.616.693-55|2868|20140113094427
16273|224.863.683-02|4706|20140113084427
16274|291.864.847-70|1557|20140113074427
16275|273.297.617-29|1518|20140113064427
16276|692.656.762-05|2503|20140113054427
16276|692.656.762-05|1431|20140113044427
16277|792.579.949-88|4293|20140113034427
16278|721.781.517-79|4587|20140113024427
16279|335.927.787-22|3983|20140113014427
16280|524.849.297-14|3565|20140113004427
16281|137.133.275-48|1375|20140112234427
16281|137.133.275-48|2015|20140112224427
16281|137.133.275-48|1717|20140112214427
16281|137.133.275-48|3162|20140112204427
16281|137.133.275-48|4749|20140112194427
16282|893.242.956-16|679|20140112184427
16282|893.242.956-16|4135|20140112174427
16283|684.932.553-19|4990|20140112164427
16284|778.584.743-67|1249|20140112154427
16284|778.584.743-67|4410|20140112144427
16284|778.584.743-67|3462|20140112134427
16284|778.584.743-67|2555|20140112124427
16284|778.584.743-67|3444|20140112114427
16285|173.148.279-58|4693|20140112104427
16285|173.148.279-58|1723|20140112094427
16285|173.148.279-58|524|20140112084427
16285|173.148.279-58|1826|20140112074427
16286|513.196.979-41|3229|20140112064427
16287|791.749.119-61|4530|20140112054427
16288|645.683.482-18|1547|20140112044427
16288|645.683.482-18|4439|20140112034427
16289|895.516.117-48|1932|20140112024427
16289|895.516.117-48|423|20140112014427
16290|681.757.495-12|277|20140112004427
16291|161.858.193-76|1462|20140111234427
16291|161.858.193-76|785|20140111224427
16291|161.858.193-76|2839|20140111214427
16291|161.858.193-76|407|20140111204427
16291|161.858.193-76|2858|20140111194427
16292|756.919.916-20|71|20140111184427
16292|756.919.916-20|1773|20140111174427
16292|756.919.916-20|1825|20140111164427
16293|737.434.586-08|1543|20140111154427
16293|737.434.586-08|4817|20140111144427
16293|737.434.586-08|4261|20140111134427
16294|468.688.561-21|5|20140111124427
16294|468.688.561-21|4405|20140111114427
16294|468.688.561-21|3823|20140111104427
16295|992.197.271-53|990|20140111094427
16295|992.197.271-53|807|20140111084427
16296|875.798.262-75|3075|20140111074427
16297|782.642.613-88|1012|20140111064427
16297|782.642.613-88|1571|20140111054427
16297|782.642.613-88|4102|20140111044427
16297|782.642.613-88|3327|20140111034427
16298|149.592.361-40|1007|20140111024427
16298|149.592.361-40|3993|20140111014427
16298|149.592.361-40|581|20140111004427
16298|149.592.361-40|2934|20140110234427
16299|963.773.163-64|1622|20140110224427
16299|963.773.163-64|1607|20140110214427
16299|963.773.163-64|4914|20140110204427
16300|638.186.795-76|1144|20140110194427
16301|863.543.672-56|2200|20140110184427
16302|831.351.431-04|1035|20140110174427
16303|575.257.944-99|4787|20140110164427
16304|381.787.175-90|2999|20140110154427
16304|381.787.175-90|2748|20140110144427
16305|558.556.855-86|1477|20140110134427
16306|894.799.713-72|2015|20140110124427
16306|894.799.713-72|2293|20140110114427
16306|894.799.713-72|4384|20140110104427
16307|456.331.175-81|2307|20140110094427
16308|798.888.564-21|3254|20140110084427
16308|798.888.564-21|2915|20140110074427
16308|798.888.564-21|4763|20140110064427
16308|798.888.564-21|4950|20140110054427
16309|377.418.838-60|396|20140110044427
16310|832.757.861-80|165|20140110034427
16311|311.763.462-29|1018|20140110024427
16311|311.763.462-29|206|20140110014427
16312|546.519.381-67|4976|20140110004427
16313|296.551.183-04|370|20140109234427
16314|838.572.848-11|542|20140109224427
16315|888.974.518-53|3730|20140109214427
16316|226.593.299-07|3294|20140109204427
16317|533.615.946-85|3242|20140109194427
16317|533.615.946-85|1845|20140109184427
16318|883.227.412-43|2589|20140109174427
16319|632.481.834-97|1861|20140109164427
16320|315.275.145-10|2997|20140109154427
16321|423.749.568-06|3853|20140109144427
16322|171.442.349-27|3570|20140109134427
16323|655.617.312-62|2569|20140109124427
16323|655.617.312-62|3683|20140109114427
16324|788.123.373-76|1022|20140109104427
16324|788.123.373-76|2413|20140109094427
16325|454.559.333-02|1726|20140109084427
16325|454.559.333-02|1519|20140109074427
16325|454.559.333-02|3889|20140109064427
16326|721.888.982-49|582|20140109054427
16326|721.888.982-49|4171|20140109044427
16326|721.888.982-49|1056|20140109034427
16326|721.888.982-49|126|20140109024427
16326|721.888.982-49|4855|20140109014427
16326|721.888.982-49|3283|20140109004427
16326|721.888.982-49|2059|20140108234427
16326|721.888.982-49|4326|20140108224427
16326|721.888.982-49|432|20140108214427
16326|721.888.982-49|3864|20140108204427
16327|311.711.462-99|4314|20140108194427
16327|311.711.462-99|2709|20140108184427
16327|311.711.462-99|1741|20140108174427
16328|284.431.344-29|691|20140108164427
16328|284.431.344-29|4136|20140108154427
16329|146.772.149-21|4851|20140108144427
16329|146.772.149-21|2650|20140108134427
16330|498.933.177-03|2503|20140108124427
16331|553.332.135-77|4392|20140108114427
16332|655.571.173-69|888|20140108104427
16332|655.571.173-69|2226|20140108094427
16333|121.451.276-31|3777|20140108084427
16334|277.386.214-78|4953|20140108074427
16335|443.947.435-75|2255|20140108064427
16335|443.947.435-75|61|20140108054427
16336|582.598.675-83|724|20140108044427
16336|582.598.675-83|4500|20140108034427
16337|936.273.797-30|4571|20140108024427
16337|936.273.797-30|2356|20140108014427
16337|936.273.797-30|4880|20140108004427
16337|936.273.797-30|1975|20140107234427
16337|936.273.797-30|3258|20140107224427
16338|325.996.278-69|3664|20140107214427
16338|325.996.278-69|3783|20140107204427
16339|645.242.371-19|4477|20140107194427
16340|786.458.593-00|1958|20140107184427
16341|175.664.961-82|1210|20140107174427
16342|843.455.681-29|799|20140107164427
16342|843.455.681-29|1620|20140107154427
16343|937.976.821-40|2829|20140107144427
16343|937.976.821-40|2511|20140107134427
16344|258.945.724-36|2666|20140107124427
16345|436.518.614-06|1660|20140107114427
16345|436.518.614-06|3152|20140107104427
16346|361.871.312-66|1187|20140107094427
16346|361.871.312-66|280|20140107084427
16346|361.871.312-66|300|20140107074427
16347|269.636.453-29|4897|20140107064427
16347|269.636.453-29|4510|20140107054427
16347|269.636.453-29|4935|20140107044427
16348|864.176.319-82|120|20140107034427
16349|379.127.883-52|4988|20140107024427
16349|379.127.883-52|4924|20140107014427
16349|379.127.883-52|1817|20140107004427
16350|797.946.362-58|3220|20140106234427
16350|797.946.362-58|3247|20140106224427
16351|569.115.328-50|370|20140106214427
16351|569.115.328-50|1947|20140106204427
16352|659.288.253-07|1696|20140106194427
16352|659.288.253-07|4073|20140106184427
16352|659.288.253-07|676|20140106174427
16352|659.288.253-07|4348|20140106164427
16352|659.288.253-07|1024|20140106154427
16352|659.288.253-07|4715|20140106144427
16353|173.931.933-88|1116|20140106134427
16354|772.878.786-15|3635|20140106124427
16355|241.493.323-20|2998|20140106114427
16356|518.187.741-94|4897|20140106104427
16356|518.187.741-94|863|20140106094427
16357|148.419.584-10|3473|20140106084427
16357|148.419.584-10|3192|20140106074427
16358|929.614.194-09|2080|20140106064427
16358|929.614.194-09|1170|20140106054427
16359|247.856.683-42|3004|20140106044427
16360|921.751.573-69|1199|20140106034427
16361|948.997.474-97|3735|20140106024427
16361|948.997.474-97|3583|20140106014427
16361|948.997.474-97|4203|20140106004427
16362|386.159.192-83|4020|20140105234427
16362|386.159.192-83|811|20140105224427
16363|382.145.136-00|4227|20140105214427
16364|258.513.424-55|1746|20140105204427
16365|144.232.926-29|712|20140105194427
16365|144.232.926-29|237|20140105184427
16365|144.232.926-29|900|20140105174427
16365|144.232.926-29|4169|20140105164427
16366|316.243.436-00|3083|20140105154427
16367|988.415.586-01|4755|20140105144427
16368|439.442.442-90|4009|20140105134427
16368|439.442.442-90|3925|20140105124427
16368|439.442.442-90|298|20140105114427
16368|439.442.442-90|4955|20140105104427
16368|439.442.442-90|4801|20140105094427
16369|669.873.174-96|3183|20140105084427
16370|133.588.368-19|629|20140105074427
16370|133.588.368-19|2519|20140105064427
16371|137.249.847-82|4629|20140105054427
16371|137.249.847-82|919|20140105044427
16372|785.577.643-59|4480|20140105034427
16372|785.577.643-59|677|20140105024427
16372|785.577.643-59|4911|20140105014427
16373|755.978.224-89|1039|20140105004427
16374|496.366.691-04|2134|20140104234427
16375|485.272.385-00|3595|20140104224427
16375|485.272.385-00|468|20140104214427
16376|567.496.833-04|3169|20140104204427
16376|567.496.833-04|1844|20140104194427
16376|567.496.833-04|2586|20140104184427
16377|955.279.967-80|4598|20140104174427
16378|795.722.234-02|921|20140104164427
16378|795.722.234-02|3978|20140104154427
16379|466.264.987-03|5524|20140104144427
16380|932.353.968-61|2893|20140104134427
16380|932.353.968-61|2192|20140104124427
16380|932.353.968-61|3975|20140104114427
16381|547.838.988-98|937|20140104104427
16382|855.438.141-60|2467|20140104094427
16382|855.438.141-60|410|20140104084427
16382|855.438.141-60|605|20140104074427
16382|855.438.141-60|1395|20140104064427
16382|855.438.141-60|1219|20140104054427
16383|824.616.335-33|326|20140104044427
16384|954.988.452-00|4889|20140104034427
16385|985.389.112-36|3531|20140104024427
16385|985.389.112-36|2220|20140104014427
16385|985.389.112-36|2325|20140104004427
16385|985.389.112-36|2350|20140103234427
16386|464.288.637-07|3466|20140103224427
16387|419.226.768-37|1281|20140103214427
16387|419.226.768-37|409|20140103204427
16387|419.226.768-37|1663|20140103194427
16387|419.226.768-37|2064|20140103184427
16388|439.117.286-03|2755|20140103174427
16388|439.117.286-03|3085|20140103164427
16388|439.117.286-03|4353|20140103154427
16389|962.683.149-99|1775|20140103144427
16389|962.683.149-99|528|20140103134427
16389|962.683.149-99|1380|20140103124427
16390|282.891.949-86|2867|20140103114427
16390|282.891.949-86|4748|20140103104427
16390|282.891.949-86|140|20140103094427
16391|499.913.638-40|1586|20140103084427
16391|499.913.638-40|267|20140103074427
16391|499.913.638-40|976|20140103064427
16392|755.845.621-57|2529|20140103054427
16392|755.845.621-57|2187|20140103044427
16392|755.845.621-57|1774|20140103034427
